female,gender_not_specified,male,not_cis,asexual,bi/pan/demi_sexual,heterosexual,homosexual,queer,income,casual_dating,non_romantic_relationship,serious_dating,basic_education,graduate,undergrad,rural_location,semi_urban_location,urban_location,air_zodiac_sign,earth_zodiac_sign,fire_zodiac_sign,water_zodiac_sign,age,bio_length,likes_received,emoji_usage_rate,message_sent_count
0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,29,99,191,0.21,55
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,45,496,100,0.54,97
0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,43,77,136,0.22,69
1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,49,311,183,0.31,76
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,59,102,154,0.66,79
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,42,256,154,0.08,95
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,45,456,74,0.11,82
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,55,146,106,0.31,69
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,46,499,7,0.29,92
0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,52,312,184,0.35,71
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,51,391,15,0.44,49
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,59,131,72,0.22,24
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,38,23,40,0.42,26
0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,21,96,113,0.23,94
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,48,464,193,0.43,52
0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,48,469,128,0.17,47
0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,32,396,5,0.28,45
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,46,12,166,0.33,33
1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,43,60,50,0.36,68
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,50,11,46,0.34,44
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,30,420,194,0.26,57
0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,26,496,98,0.18,76
0,0,0,1,0,1,0,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,35,222,193,0.43,9
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,33,422,55,0.49,17
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,37,339,124,0.36,59
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,58,166,161,0.63,34
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,52,180,82,0.59,88
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,52,50,147,0.4,9
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,35,103,154,0.24,75
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,56,256,43,0.37,76
0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,29,246,83,0.12,41
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,25,300,175,0.06,74
1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,48,108,102,0.2,73
0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,24,29,146,0.22,96
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,23,164,15,0.36,14
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,37,236,129,0.12,93
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,25,156,92,0.09,33
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,29,7,138,0.21,30
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,26,189,4,0.32,7
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,38,150,98,0.32,88
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,22,258,143,0.2,27
0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,1,20,123,151,0.34,66
1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,0,1,0,56,443,172,0.44,72
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,22,68,51,0.33,31
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,51,203,11,0.22,96
0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,58,75,69,0.49,46
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,34,213,149,0.17,73
1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,33,481,30,0.31,20
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,29,57,4,0.44,85
0,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,28,298,151,0.34,29
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,19,303,80,0.01,57
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,59,300,45,0.17,23
0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,1,0,0,39,337,60,0.16,34
0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,39,370,148,0.32,97
0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,20,452,105,0.29,84
0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0,1,23,348,185,0.08,26
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,23,2,86,0.25,47
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,37,237,161,0.13,73
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,33,219,16,0.17,56
0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,41,410,184,0.47,95
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,35,164,35,0.28,71
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,56,423,25,0.49,52
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,46,81,189,0.17,41
0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,0,24,63,8,0.1,20
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,56,198,105,0.35,60
0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,21,288,91,0.11,11
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,47,242,96,0.33,24
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,20,281,182,0.54,73
0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,44,17,33,0.16,85
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,45,382,143,0.36,12
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,40,453,150,0.38,82
0,0,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,29,459,5,0.22,46
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,41,131,92,0.3,28
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,57,269,160,0.56,15
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,42,129,44,0.01,8
0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,42,292,1,0.39,88
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,56,19,178,0.09,82
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,37,187,87,0.02,17
1,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,40,339,198,0.23,24
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,52,204,54,0.28,54
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,33,385,67,0.29,67
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,36,337,160,0.39,6
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,34,153,101,0.21,76
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,28,165,129,0.29,41
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,39,457,112,0.29,37
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,37,417,163,0.26,84
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,23,105,164,0.54,43
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,56,411,148,0.3,31
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,37,11,39,0.11,21
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,47,283,89,0.11,11
0,0,0,1,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,43,25,50,0.35,38
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,55,101,102,0.25,84
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,45,169,34,0.19,32
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,32,498,132,0.49,94
0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,43,293,200,0.24,91
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,43,27,116,0.16,97
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,25,58,3,0.05,22
0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,29,426,2,0.78,66
1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,30,134,61,0.3,31
0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,23,63,86,0.1,46
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,18,96,78,0.46,80
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,56,199,143,0.1,31
0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,31,253,31,0.2,51
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,48,62,97,0.42,65
1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,23,419,168,0.32,63
0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,37,384,171,0.34,20
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,39,458,180,0.03,91
0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,25,431,135,0.34,4
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,38,297,165,0.25,91
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,41,183,118,0.33,87
0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,29,292,142,0.28,57
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,37,255,66,0.26,10
0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0,0,51,290,182,0.19,58
0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,19,193,152,0.21,26
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,43,135,145,0.33,98
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,32,82,153,0.54,51
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,41,24,53,0.31,13
0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,20,449,57,0.21,32
0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,38,54,64,0.27,62
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,54,240,10,0.33,78
0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,1,0,1,0,0,0,58,83,176,0.16,13
0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,36,404,39,0.31,71
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,58,175,151,0.28,0
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,32,143,167,0.09,84
1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,1,0,0,52,176,71,0.02,62
0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,58,129,177,0.38,33
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,41,437,98,0.38,93
0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,32,106,70,0.37,34
0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,38,289,39,0.62,63
0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,47,368,58,0.19,48
0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,50,334,61,0.2,80
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,49,446,21,0.01,17
0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,51,454,59,0.47,85
0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,47,3,104,0.34,93
0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,31,56,18,0.52,16
0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,32,464,184,0.26,94
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,31,34,112,0.23,56
0,0,0,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,57,178,112,0.07,69
0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,23,108,125,0.29,69
0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,57,322,87,0.67,56
0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,26,492,59,0.58,70
0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,55,236,87,0.22,49
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,20,63,10,0.67,61
0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,29,343,158,0.28,71
0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,58,41,200,0.23,0
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,18,85,173,0.22,99
0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,49,38,87,0.15,75
1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,23,42,19,0.47,46
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,40,426,56,0.46,58
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,53,81,41,0.51,65
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,24,483,78,0.07,83
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,47,290,28,0.5,98
0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,30,290,132,0.17,34
0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,45,138,112,0.22,22
0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,27,8,95,0.09,46
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,31,37,123,0.32,83
0,0,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,46,329,107,0.39,16
0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,25,179,182,0.37,40
0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,22,371,171,0.29,12
0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,30,243,48,0.15,90
0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,58,442,94,0.2,17
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,46,85,28,0.31,89
0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,27,180,163,0.48,67
1,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,49,164,69,0.15,42
0,0,0,1,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,53,372,53,0.23,64
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,38,145,17,0.51,53
0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,34,259,13,0.16,10
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,29,474,155,0.53,69
0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,42,22,58,0.27,36
0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,46,140,44,0.33,68
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,52,392,103,0.4,17
0,0,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,32,22,60,0.42,86
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,25,334,145,0.39,5
0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,24,408,93,0.09,65
0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,20,5,48,0.59,26
1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1,58,121,124,0.23,13
0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,23,84,196,0.28,51
0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,19,366,11,0.33,100
0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,25,462,3,0.66,44
0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,48,133,106,0.22,86
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,58,114,111,0.51,37
0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,21,256,128,0.46,43
0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,23,74,2,0.34,64
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,44,333,66,0.11,60
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,34,146,173,0.09,61
1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,45,134,157,0.39,31
0,0,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,1,57,250,171,0.37,77
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,24,276,139,0.59,7
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,30,409,68,0.24,98
0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,39,272,26,0.12,42
0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,30,364,63,0.26,29
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,38,499,30,0.27,48
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,27,237,110,0.38,75
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,49,284,183,0.5,39
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,41,187,185,0.34,79
0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,55,426,56,0.49,10
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,24,464,20,0.59,25
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,40,228,51,0.33,33
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,27,335,88,0.27,69
1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,28,156,185,0.6,52
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,22,35,42,0.23,93
0,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,26,330,112,0.56,47
0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,27,289,118,0.1,83
1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,37,140,30,0.17,59
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,58,320,169,0.12,36
0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,42,142,19,0.47,95
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,57,240,3,0.41,28
0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,19,338,104,0.18,32
0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,32,371,14,0.07,72
0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,1,54,10,91,0.62,53
1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,32,49,77,0.13,74
0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,41,151,149,0.17,54
0,1,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,28,12,88,0.23,57
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,18,322,68,0.22,36
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,31,239,110,0.28,100
1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,48,295,150,0.1,35
1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,54,457,15,0.35,21
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,33,348,148,0.15,94
0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,33,372,38,0.53,99
0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,34,102,17,0.22,8
0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,37,495,39,0.62,47
0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,23,346,43,0.39,68
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,27,13,131,0.35,81
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,59,395,97,0.56,81
0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,38,472,60,0.38,19
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,34,176,5,0.03,99
0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,35,190,39,0.3,7
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,31,65,200,0.04,93
0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,54,330,114,0.36,89
0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,46,159,153,0.3,12
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,45,488,18,0.19,72
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,39,115,117,0.07,26
0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,37,160,28,0.32,16
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,55,78,87,0.03,57
0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,40,412,67,0.28,1
0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,48,157,200,0.26,69
0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,45,359,176,0.26,18
0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,34,375,200,0.61,42
